"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-06","0.00","0.0","0.0",,"68","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-07","0.00","0.0","0.0",,"68","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-08","0.00","0.0","0.0",,"65","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-09","0.09","0.0","0.0",,"66","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-10","0.00","0.0","0.0",,"76","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-11","0.00","0.0","0.0",,"85","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-12","0.00","0.0","0.0",,"86","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-13","0.00","0.0","0.0",,"86","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-14","0.00","0.0","0.0",,"85","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-15","0.00","0.0","0.0",,"73","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-16","0.00","0.0","0.0",,"69","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-17","0.02","0.0","0.0",,"79","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-18","0.21","0.0","0.0",,"80","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-19","0.00","0.0","0.0",,"72","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-20","0.00","0.0","0.0",,"80","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-21","0.00","0.0","0.0",,"83","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-22","0.00","0.0","0.0",,"65","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-23","0.00","0.0","0.0",,"75","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-24","0.00","0.0","0.0",,"75","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-25","0.00","0.0","0.0",,"73","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-26","0.00","0.0","0.0",,"77","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-27","0.00","0.0","0.0",,"75","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-28","0.00","0.0","0.0",,"76","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-29","0.00","0.0","0.0",,"76","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-30","0.00","0.0","0.0",,"74","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-07-31","0.00","0.0","0.0",,"70","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-01","0.00","0.0","0.0",,"75","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-02","0.00","0.0","0.0",,"78","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-03","0.00","0.0","0.0",,"88","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-04","0.00","0.0","0.0",,"82","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-05","0.00","0.0","0.0",,"71","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-06","0.00","0.0","0.0",,"78","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-07","0.00","0.0","0.0",,"85","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-08","0.00","0.0","0.0",,"89","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-09","0.00","0.0","0.0",,"81","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-10","0.00","0.0","0.0",,"66","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-11","0.00","0.0","0.0",,"78","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-12","0.16","0.0","0.0",,"64","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-13","0.01","0.0","0.0",,"66","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-14","0.12","0.0","0.0",,"69","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-15","0.00","0.0","0.0",,"66","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-16","0.00","0.0","0.0",,"68","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-17","0.00","0.0","0.0",,"75","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-18","0.00","0.0","0.0",,"79","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-19","0.00","0.0","0.0",,"77","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-20","0.00","0.0","0.0",,"70","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-21","0.00","0.0","0.0",,"75","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-22","0.00","0.0","0.0",,"79","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-23","0.00","0.0","0.0",,"81","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-24","0.00","0.0","0.0",,"84","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-25","0.00","0.0","0.0",,"85","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-26","0.00","0.0","0.0",,"76","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-27","0.00","0.0","0.0",,"83","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-28","0.00","0.0","0.0",,"74","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-29","0.00","0.0","0.0",,"82","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-30","0.00","0.0","0.0",,"88","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-08-31","0.00","0.0","0.0",,"92","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-01","0.00","0.0","0.0",,"91","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-02","0.00","0.0","0.0",,"70","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-03","0.00","0.0","0.0",,"73","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-04","0.00","0.0","0.0",,"77","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-05","0.00","0.0","0.0",,"82","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-06","0.00","0.0","0.0",,"82","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-07","0.00","0.0","0.0",,"80","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-08","0.00","0.0","0.0",,"72","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-09","0.00","0.0","0.0",,"75","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-10","0.00","0.0","0.0",,"80","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-11","0.00","0.0","0.0",,"61","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-12","0.06","0.0","0.0",,"62","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-13","0.00","0.0","0.0",,"68","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-14","0.46","0.0","0.0",,"61","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-15","0.08","0.0","0.0",,"64","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-16","0.00","0.0","0.0",,"64","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-17","0.00","0.0","0.0",,"71","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-18","0.00","0.0","0.0",,"73","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-19","0.00","0.0","0.0",,"77","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-20","0.00","0.0","0.0",,"83","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-21","0.00","0.0","0.0",,"83","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-22","0.00","0.0","0.0",,"82","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-23","0.00","0.0","0.0",,"79","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-24","0.00","0.0","0.0",,"62","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-25","0.00","0.0","0.0",,"62","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-26","0.31","0.0","0.0",,"65","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-27","0.00","0.0","0.0",,"67","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-28","0.00","0.0","0.0",,"72","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-29","0.00","0.0","0.0",,"79","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-09-30","0.00","0.0","0.0",,"81","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-01","0.00","0.0","0.0",,"89","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-02","0.00","0.0","0.0",,"66","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-03","0.00","0.0","0.0",,"70","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-04","0.00","0.0","0.0",,"69","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-05","0.00","0.0","0.0",,"71","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-06","0.00","0.0","0.0",,"76","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-07","0.00","0.0","0.0",,"74","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-08","0.00","0.0","0.0",,"63","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-09","0.00","0.0","0.0",,"74","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-10","0.00","0.0","0.0",,"77","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-11","0.00","0.0","0.0",,"76","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-12","0.00","0.0","0.0",,"65","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-13","0.00","0.0","0.0",,"64","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-14","0.02","0.0","0.0",,"54","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-15","0.00","0.0","0.0",,"61","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-16","0.00","0.0","0.0",,"63","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-17","0.00","0.0","0.0",,"60","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-18","0.00","0.0","0.0",,"60","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-19","0.00","0.0","0.0",,"68","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-20","0.00","0.0","0.0",,"69","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-21","0.00","0.0","0.0",,"66","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-22","0.00","0.0","0.0",,"57","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-23","0.00","0.0","0.0",,"57","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-24","0.00","0.0","0.0",,"56","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-25","0.03","0.0","0.0",,"60","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-26","0.00","0.0","0.0",,"59","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-27","0.00","0.0","0.0",,"54","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-28","0.00","0.0","0.0",,"60","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-29","0.00","0.0","0.0",,"65","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-30","0.03","0.0","0.0",,"65","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-10-31","0.23","0.0","0.0",,"58","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-01","0.07","0.0","0.0",,"55","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-02","0.00","0.0","0.0",,"54","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-03","0.00","0.0","0.0",,"59","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-04","0.00","0.0","0.0",,"54","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-05","0.00","0.0","0.0",,"58","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-06","0.00","0.0","0.0",,"54","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-07","0.00","0.0","0.0",,"61","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-08","0.00","0.0","0.0",,"64","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-09","0.13","0.0","0.0",,"60","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-10","0.32","0.0","0.0",,"59","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-11","0.68","0.0","0.0",,"56","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-12","0.04","0.0","0.0",,"58","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-13","0.58","0.0","0.0",,"53","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-14","0.00","0.0","0.0",,"51","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-15","0.25","0.0","0.0",,"51","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-16","0.53","0.0","0.0",,"45","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-17","0.00","0.0","0.0",,"51","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-18","0.00","0.0","0.0",,"53","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-19","0.00","0.0","0.0",,"60","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-20","0.00","0.0","0.0",,"64","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-21","0.03","0.0","0.0",,"51","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-22","0.19","0.0","0.0",,"49","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-23","0.03","0.0","0.0",,"52","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-24","0.19","0.0","0.0",,"54","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-25","0.00","0.0","0.0",,"49","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-26","0.00","0.0","0.0",,"52","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-27","0.00","0.0","0.0",,"51","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-28","0.00","0.0","0.0",,"46","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-29","0.01","0.0","0.0",,"46","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-11-30","0.16","0.0","0.0",,"54","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-01","1.16","0.0","0.0",,"49","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-02","0.53","0.0","0.0",,"53","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-03","0.57","0.0","0.0",,"53","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-04","0.04","0.0","0.0",,"48","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-05","0.79","0.0","0.0",,"51","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-06","0.44","0.0","0.0",,"51","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-07","0.04","0.0","0.0",,"50","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-08","0.02","0.0","0.0",,"50","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-09","1.36","0.0","0.0",,"55","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-10","0.10","0.0","0.0",,"48","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-11","0.00","0.0","0.0",,"45","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-12","0.14","0.0","0.0",,"40","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-13","0.00","0.0","0.0",,"35","27"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-14","0.13","0.0","0.0",,"40","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-15","0.00","0.0","0.0",,"38","26"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-16","0.04","0.0","0.0",,"38","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-17","0.00","0.0","0.0",,"40","27"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-18","0.02","0.0","0.0",,"41","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-19","0.00","0.0","0.0",,"42","27"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-20","0.30","0.0","0.0",,"43","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-21","0.15","0.0","0.0",,"44","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-22","0.23","0.0","0.0",,"42","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-23","0.00","0.0","0.0",,"38","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-24","0.00","0.0","0.0",,"41","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-25","0.00","0.0","0.0",,"39","27"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-26","0.00","0.0","0.0",,"40","25"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-27","0.00","0.0","0.0",,"42","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-28","0.00","0.0","0.0",,"48","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-29","0.05","0.0","0.0",,"46","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-30","0.00","0.0","0.0",,"46","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1987-12-31","0.00","0.0","0.0",,"45","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-01","0.00","0.0","0.0",,"42","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-02","0.00","0.0","0.0",,"40","23"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-03","0.00","0.0","0.0",,"43","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-04","0.00","0.0","0.0",,"43","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-05","0.00","0.0","0.0",,"46","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-06","0.00","0.0","0.0",,"46","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-07","0.00","0.0","0.0",,"48","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-08","0.30","0.0","0.0",,"42","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-09","0.35","0.0","0.0",,"47","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-10","0.07","0.0","0.0",,"45","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-11","0.13","0.0","0.0",,"45","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-12","0.20","0.0","0.0",,"45","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-13","0.39","0.0","0.0",,"48","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-14","1.61","0.0","0.0",,"54","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-15","0.18","0.0","0.0",,"46","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-16","0.05","0.0","0.0",,"43","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-17","0.00","0.0","0.0",,"45","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-18","0.00","0.0","0.0",,"46","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-19","0.00","0.0","0.0",,"45","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-20","0.10","0.0","0.0",,"49","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-21","0.00","0.0","0.0",,"47","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-22","0.09","0.0","0.0",,"45","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-23","0.00","0.0","0.0",,"46","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-24","0.00","0.0","0.0",,"42","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-25","0.00","0.0","0.0",,"48","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-26","0.00","0.0","0.0",,"44","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-27","0.00","0.0","0.0",,"54","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-28","0.59","0.0","0.0",,"51","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-29","0.00","0.0","0.0",,"49","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-30","0.01","0.0","0.0",,"39","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-01-31","0.00","0.0","0.0",,"35","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-01","0.00","0.0","0.0",,"38","22"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-02","0.01","0.0","0.0",,"40","25"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-03","0.00","0.0","0.0",,"43","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-04","0.00","0.0","0.0",,"47","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-05","0.00","0.0","0.0",,"49","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-06","0.00","0.0","0.0",,"47","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-07","0.06","0.0","0.0",,"49","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-08","0.24","0.0","0.0",,"50","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-09","0.16","0.0","0.0",,"47","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-10","0.02","0.0","0.0",,"50","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-11","0.00","0.0","0.0",,"52","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-12","0.00","0.0","0.0",,"52","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-13","0.00","0.0","0.0",,"50","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-14","0.11","0.0","0.0",,"46","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-15","0.00","0.0","0.0",,"47","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-16","0.00","0.0","0.0",,"50","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-17","0.05","0.0","0.0",,"48","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-18","0.00","0.0","0.0",,"50","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-19","0.00","0.0","0.0",,"53","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-20","0.00","0.0","0.0",,"48","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-21","0.00","0.0","0.0",,"45","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-22","0.00","0.0","0.0",,"52","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-23","0.00","0.0","0.0",,"58","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-24","0.00","0.0","0.0",,"59","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-25","0.00","0.0","0.0",,"59","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-26","0.00","0.0","0.0",,"61","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-27","0.00","0.0","0.0",,"59","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-28","0.00","0.0","0.0",,"62","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-02-29","0.06","0.0","0.0",,"60","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-03-01","0.00","0.0","0.0",,"52","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-03-02","0.10","0.0","0.0",,"51","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-03-03","0.00","0.0","0.0",,"51","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-03-04","0.14","0.0","0.0",,"49","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-03-05","0.15","0.0","0.0",,"49","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-03-06","0.00","0.0","0.0",,"50","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-03-07","0.00","0.0","0.0",,"53","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-03-08","0.47","0.0","0.0",,"47","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-03-09","0.03","0.0","0.0",,"47","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-03-10","0.00","0.0","0.0",,"51","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-03-11","0.00","0.0","0.0",,"55","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-03-12","0.00","0.0","0.0",,"55","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-03-13","0.00","0.0","0.0",,"56","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1988-03-14","0.00","0.0","0.0",,"53","36"
